Fecha,Representante,CódigoProducto,Unidades,,,,
4/5/2020,Linet Ramírez,B01EYT1URO,2,,,,
4/5/2020,Guillermo Paredes,B01EYT1URO,3,,,,
4/6/2020,Magdalena Linares,B00F3J4B5S,2,,,,
4/6/2020,Isabel Crespo,B00F3J4B5S,1,,,,
4/7/2020,Rodrigo Muñoz,B00NQGP42Y,15,,,,
4/7/2020,Casandra Fernández,B018IZ0SWI,3,,,,
4/7/2020,Nayeli Juárez,B01KBH547A,2,,,,
4/7/2020,Paula Espíndola,B018IZ0SWI,3,,,,
4/8/2020,Raquel Gómez,B00K15Q2B0,2,,,,
4/8/2020,Camila Fajardo,B01KBH547A,1,,,,
4/8/2020,Claudia Olmedo,B01DZJFWNC,3,,,,
4/8/2020,Rodrigo Muñoz,B016381QZA,3,,,,
4/8/2020,Iván Arriola,B00K15Q2B0,3,,,,
4/9/2020,Ernesto Duarte,B016B7INC2,1,,,,
4/9/2020,Guillermo Chávez,B01KBH547A,1,,,,
4/9/2020,Cecilia Manrique,B00K15Q2B0,3,,,,
4/9/2020,Carla Méndez,B018IZ0SWI,14,,,,
4/9/2020,Bruna Hernández,B00K15Q2B0,3,,,,
4/10/2020,Bruna Hernández,B01EYT1URO,2,,,,
4/10/2020,Cinthia Bustamante,B01KBH547A,2,,,,
4/10/2020,Rubén Núñez,B01LQV1YHO,3,,,,
4/10/2020,Cinthia Bustamante,B00K15Q2B0,1,,,,
4/10/2020,Bernarda Perdomo,B01EYT1URO,2,,,,
4/10/2020,Linet Ramírez,B01KBH547A,2,,,,
4/11/2020,Daniel Piedra,B016B7INC2,2,,,,
4/11/2020,Diana Rosas,B00K15Q2B0,4,,,,
4/12/2020,Jenny García,B00NQGP42Y,4,,,,
4/12/2020,Sagrario Silva,B01KBH547A,5,,,,
4/12/2020,Carlos Romero,B01KBH547A,3,,,,
4/12/2020,Bruno Puente,B018IZ0SWI,1,,,,
4/13/2020,Maximiliano Ruiz,B016B7INC2,1,,,,
4/13/2020,Paula Espíndola,B00NQGP42Y,19,,,,
4/13/2020,Magdalena Linares,B00F3J4B5S,3,,,,
4/13/2020,Rubén Núñez,B00K15Q2B0,2,,,,
4/13/2020,Cristina Fábregas,B01DZJFWNC,16,,,,
4/13/2020,Guillermo Chávez,B016381QZA,1,,,,
4/14/2020,Magdalena Linares,B01EYT1URO,2,,,,
4/14/2020,Sagrario Silva,B018IZ0SWI,1,,,,
4/14/2020,Sagrario Silva,B00J0O5J4Y,2,,,,
4/14/2020,Elvira Belmonte,B00NQGP42Y,2,,,,
4/15/2020,Teodoro Jurado,B018IZ0SWI,3,,,,
4/15/2020,Salvador Olivares,B018IZ0SWI,3,,,,
4/15/2020,Fernando Ruiz,B01LQV1YHO,1,,,,
4/15/2020,Casandra Fernández,B00NQGP42Y,3,,,,
4/15/2020,Cecilia Manrique,B01EYT1URO,1,,,,
4/15/2020,Sonia Mujíca,B00K15Q2B0,3,,,,
4/16/2020,Elvira Belmonte,B01LQV1YHO,1,,,,
4/16/2020,Joel Guerra,B00F3J4B5S,2,,,,
4/16/2020,Casandra Fernández,B016381QZA,3,,,,
4/16/2020,Domingo González,B00NQGP42Y,3,,,,
4/16/2020,Leonor Domínguez,B018IZ0SWI,2,,,,
4/16/2020,Raquel Gómez,B00K15Q2B0,1,,,,
4/17/2020,Teodoro Jurado,B00F3J4B5S,1,,,,
4/18/2020,Maximiliano Ruiz,B01LQV1YHO,2,,,,
4/18/2020,Benjamín Pérez,B00NQGP42Y,3,,,,
4/18/2020,Lorena Gómez,B00F3J4B5S,21,,,,
4/18/2020,Rubén Núñez,B018IZ0SWI,2,,,,
4/18/2020,Alan Ramos,B00F3J4B5S,2,,,,
4/19/2020,Magdalena Linares,B00K15Q2B0,2,,,,
4/19/2020,Guillermo Paredes,B01LQV1YHO,3,,,,
4/19/2020,Delia Jiménez,B018IZ0SWI,15,,,,
4/19/2020,Bruna Hernández,B00F3J4B5S,3,,,,
4/19/2020,Eliseo Martínez,B01LQV1YHO,3,,,,
4/19/2020,Daniel Piedra,B018IZ0SWI,2,,,,
4/19/2020,Benjamín Pérez,B016B7INC2,2,,,,
4/19/2020,Eliseo Martínez,B01DZJFWNC,1,,,,
4/20/2020,Bernarda Perdomo,B01KBH547A,1,,,,
4/20/2020,Fernando Ruiz,B01LQV1YHO,1,,,,
4/20/2020,Teresa Rivero,B016B7INC2,4,,,,
4/20/2020,Joana Mejía,B00J0O5J4Y,6,,,,
4/20/2020,Laura Morales,B015YCRYZM,2,,,,
4/20/2020,Lorena Gómez,B01KBH547A,2,,,,
4/20/2020,Delia Jiménez,B00NQGP42Y,3,,,,
4/20/2020,Eric Rivera,B016381QZA,2,,,,
4/20/2020,Rubén Núñez,B01LQV1YHO,3,,,,
4/20/2020,Diana Rosas,B01KBH547A,2,,,,
4/20/2020,Joana Mejía,B00F3J4B5S,3,,,,
4/21/2020,Sergio Moreno,B01EYT1URO,2,,,,
4/21/2020,Diana Rosas,B00K15Q2B0,14,,,,
4/22/2020,Andrés Mejía,B015YCRYZM,2,,,,
4/22/2020,Rodrigo Muñoz,B00F3J4B5S,3,,,,
4/22/2020,Maximiliano Ruiz,B01DZJFWNC,2,,,,
4/22/2020,Magdalena Linares,B016B7INC2,2,,,,
4/22/2020,Bruna Hernández,B00F3J4B5S,3,,,,
4/23/2020,Maximiliano Ruiz,B018IZ0SWI,1,,,,
4/23/2020,Maximiliano Ruiz,B00K15Q2B0,1,,,,
4/23/2020,Lorena Gómez,B00J0O5J4Y,1,,,,
4/23/2020,Sonia Mujíca,B018IZ0SWI,3,,,,
4/23/2020,Mariana Hinojosa,B00F3J4B5S,14,,,,
4/23/2020,Leonor Domínguez,B00F3J4B5S,2,,,,
4/23/2020,Fernando Ruiz,B018IZ0SWI,3,,,,
4/24/2020,Andrés Mejía,B01KBH547A,2,,,,
4/24/2020,Daniel Piedra,B01DZJFWNC,1,,,,
4/24/2020,Rodrigo Muñoz,B00K15Q2B0,1,,,,
4/25/2020,Nayeli Juárez,B00NQGP42Y,1,,,,
4/25/2020,Eduardo Linares,B00NQGP42Y,1,,,,
4/25/2020,Raquel Gómez,B01EYT1URO,3,,,,
4/25/2020,Maximiliano Ruiz,B00K15Q2B0,3,,,,
4/26/2020,Edgar Guerrero,B00NQGP42Y,2,,,,
4/26/2020,Kenya Carrillo,B01LQV1YHO,19,,,,
4/26/2020,Nayeli Juárez,B01DZJFWNC,3,,,,
4/26/2020,Magdalena Linares,B01DZJFWNC,2,,,,
4/26/2020,Lázaro Zepeda,B01KBH547A,3,,,,
4/26/2020,Maximiliano Ruiz,B01DZJFWNC,1,,,,
4/26/2020,Sagrario Silva,B018IZ0SWI,4,,,,
4/27/2020,Carla Méndez,B01KBH547A,1,,,,
4/27/2020,Isabel Crespo,B01EYT1URO,1,,,,
4/27/2020,Sandra Flores,B018IZ0SWI,19,,,,
4/27/2020,Arturo Franco,B00NQGP42Y,2,,,,
4/27/2020,Kenya Carrillo,B00NQGP42Y,3,,,,
4/27/2020,Paula Espíndola,B00F3J4B5S,1,,,,
4/28/2020,Guillermo Paredes,B01KBH547A,3,,,,
4/28/2020,Maximiliano Ruiz,B01KBH547A,3,,,,
4/28/2020,Guillermo Paredes,B01KBH547A,2,,,,
4/28/2020,Dafne Rivas,B015YCRYZM,3,,,,
4/28/2020,Jenny García,B00NQGP42Y,1,,,,
4/28/2020,Alan Ramos,B01DZJFWNC,1,,,,
4/28/2020,Dafne Rivas,B018IZ0SWI,1,,,,
4/29/2020,Concepción Luna,B00K15Q2B0,2,,,,
4/29/2020,Teodoro Jurado,B01KBH547A,2,,,,
4/29/2020,Jenny García,B018IZ0SWI,1,,,,
4/29/2020,Raquel Gómez,B01DZJFWNC,4,,,,
4/29/2020,Guillermo Paredes,B01EYT1URO,2,,,,
4/30/2020,Eric Rivera,B01EYT1URO,1,,,,
4/30/2020,Jenny García,B018IZ0SWI,2,,,,
4/30/2020,Eduardo Linares,B00K15Q2B0,3,,,,
4/30/2020,Mariana Hinojosa,B01DZJFWNC,3,,,,
4/30/2020,Claudia Olmedo,B01EYT1URO,3,,,,
4/30/2020,Dafne Rivas,B01EYT1URO,14,,,,
4/30/2020,Eduardo Linares,B016381QZA,3,,,,
4/30/2020,Maximiliano Ruiz,B00K15Q2B0,1,,,,
4/30/2020,Maité Gordillo,B00K15Q2B0,2,,,,
4/30/2020,Casandra Fernández,B01DZJFWNC,3,,,,
5/1/2020,Delia Jiménez,B018IZ0SWI,2,,,,
5/1/2020,Rodrigo Muñoz,B00K15Q2B0,3,,,,
5/1/2020,Iván Arriola,B00NQGP42Y,3,,,,
5/1/2020,Ernesto Duarte,B01DZJFWNC,3,,,,
5/1/2020,Magdalena Linares,B01KBH547A,2,,,,
5/1/2020,Dafne Rivas,B01LQV1YHO,11,,,,
5/1/2020,Domingo González,B00J0O5J4Y,3,,,,
5/2/2020,Kenya Carrillo,B018IZ0SWI,1,,,,
5/2/2020,Iris Ugarte,B018IZ0SWI,1,,,,
5/2/2020,Kenya Carrillo,B018IZ0SWI,3,,,,
5/2/2020,Rubén Núñez,B018IZ0SWI,12,,,,
5/3/2020,Domingo González,B016381QZA,2,,,,
5/3/2020,Salvador Olivares,B00K15Q2B0,2,,,,
5/3/2020,Arturo Franco,B01LQV1YHO,3,,,,
5/3/2020,Eliseo Martínez,B01KBH547A,1,,,,
5/3/2020,Teodoro Jurado,B00F3J4B5S,2,,,,
5/3/2020,Maité Gordillo,B00F3J4B5S,1,,,,
5/4/2020,Cinthia Bustamante,B00F3J4B5S,2,,,,
5/4/2020,Emanuel Escalante,B018IZ0SWI,3,,,,
5/4/2020,Elena Uriarte,B018IZ0SWI,2,,,,
5/4/2020,Concepción Luna,B018IZ0SWI,2,,,,
5/4/2020,Roberto Rodríguez,B01LQV1YHO,1,,,,
5/4/2020,Edgar Guerrero,B00NQGP42Y,14,,,,
5/6/2020,Kenya Carrillo,B018IZ0SWI,4,,,,
5/6/2020,Rubén Núñez,B018IZ0SWI,2,,,,
5/6/2020,Domingo González,B00K15Q2B0,2,,,,
5/6/2020,Guillermo Chávez,B00F3J4B5S,3,,,,
5/6/2020,Linet Ramírez,B01KBH547A,3,,,,
5/6/2020,Bruna Hernández,B01KBH547A,1,,,,
5/6/2020,Eliseo Martínez,B018IZ0SWI,1,,,,
5/7/2020,Maximiliano Ruiz,B018IZ0SWI,2,,,,
5/7/2020,Sagrario Silva,B018IZ0SWI,1,,,,
5/7/2020,Cinthia Bustamante,B018IZ0SWI,21,,,,
5/7/2020,Teresa Rivero,B00K15Q2B0,1,,,,
5/7/2020,Tamara Márquez,B00F3J4B5S,2,,,,
5/7/2020,Salvador Olivares,B01EYT1URO,1,,,,
5/7/2020,Isabel Crespo,B00F3J4B5S,3,,,,
5/8/2020,Pedro Huerta,B01KBH547A,2,,,,
5/8/2020,Tamara Márquez,B018IZ0SWI,2,,,,
5/8/2020,Dafne Rivas,B01EYT1URO,2,,,,
5/8/2020,Cecilia Manrique,B00NQGP42Y,2,,,,
5/9/2020,Rubén Núñez,B01KBH547A,3,,,,
5/9/2020,Salvador Olivares,B01KBH547A,2,,,,
5/9/2020,Salvador Olivares,B00F3J4B5S,17,,,,
5/9/2020,Elena Uriarte,B01KBH547A,16,,,,
5/9/2020,Silvestre Morales,B01LQV1YHO,2,,,,
5/9/2020,Elena Uriarte,B018IZ0SWI,1,,,,
5/9/2020,Jenny García,B018IZ0SWI,3,,,,
5/9/2020,Delia Jiménez,B00K15Q2B0,1,,,,
5/10/2020,Dafne Rivas,B01KBH547A,2,,,,
5/10/2020,Tamara Márquez,B00J0O5J4Y,2,,,,
5/10/2020,Rodrigo Muñoz,B00NQGP42Y,2,,,,
5/10/2020,Paula Espíndola,B00NQGP42Y,3,,,,
5/10/2020,Benjamín Pérez,B01KBH547A,4,,,,
5/10/2020,Eric Rivera,B018IZ0SWI,3,,,,
5/10/2020,Eliseo Martínez,B00NQGP42Y,3,,,,
5/10/2020,Teodoro Jurado,B016381QZA,1,,,,
5/10/2020,Maximiliano Ruiz,B00K15Q2B0,3,,,,
5/10/2020,Benjamín Pérez,B01DZJFWNC,2,,,,
5/11/2020,Carlos Romero,B018IZ0SWI,2,,,,
5/11/2020,Eric Rivera,B016381QZA,1,,,,
5/12/2020,Elena Uriarte,B015YCRYZM,1,,,,
5/12/2020,Eliseo Martínez,B018IZ0SWI,1,,,,
5/12/2020,Claudia Olmedo,B01KBH547A,2,,,,
5/12/2020,Iris Ugarte,B018IZ0SWI,2,,,,
5/12/2020,Iris Ugarte,B016381QZA,1,,,,
5/12/2020,Casandra Fernández,B01KBH547A,2,,,,
5/12/2020,Rodrigo Muñoz,B01KBH547A,1,,,,
5/12/2020,Agustín Reynoso,B00F3J4B5S,3,,,,
5/12/2020,Mariana Hinojosa,B018IZ0SWI,2,,,,
5/13/2020,Bruna Hernández,B018IZ0SWI,2,,,,
5/14/2020,Cecilia Manrique,B016381QZA,1,,,,
5/14/2020,Sonia Mujíca,B00F3J4B5S,3,,,,
5/14/2020,Maximiliano Ruiz,B00K15Q2B0,3,,,,
5/14/2020,Leonor Domínguez,B00K15Q2B0,1,,,,
5/14/2020,Delia Jiménez,B01EYT1URO,2,,,,
5/14/2020,Paula Espíndola,B00NQGP42Y,3,,,,
5/14/2020,Elvira Belmonte,B018IZ0SWI,2,,,,
5/14/2020,Alan Ramos,B00NQGP42Y,3,,,,
5/15/2020,Lorena Gómez,B00F3J4B5S,1,,,,
5/15/2020,Claudia Olmedo,B00J0O5J4Y,1,,,,
5/15/2020,Andrés Mejía,B01LQV1YHO,3,,,,
5/15/2020,Eliseo Martínez,B018IZ0SWI,2,,,,
5/15/2020,Paula Espíndola,B00F3J4B5S,24,,,,
5/15/2020,Edgar Guerrero,B00K15Q2B0,2,,,,
5/16/2020,Fernando Ruiz,B00J0O5J4Y,2,,,,
5/16/2020,Mariana Hinojosa,B00K15Q2B0,3,,,,
5/16/2020,Bárbara Peñalosa,B01LQV1YHO,3,,,,
5/16/2020,Felicia Junquera,B01LQV1YHO,3,,,,
5/16/2020,Felicia Junquera,B016B7INC2,1,,,,
5/16/2020,Eduardo Linares,B01KBH547A,1,,,,
5/16/2020,Isabel Crespo,B01EYT1URO,1,,,,
5/17/2020,Felicia Junquera,B018IZ0SWI,3,,,,
5/18/2020,Isabel Crespo,B01KBH547A,2,,,,
5/18/2020,Edgar Guerrero,B01LQV1YHO,4,,,,
5/18/2020,Sagrario Silva,B00F3J4B5S,2,,,,
5/18/2020,Patricia Torres,B01EYT1URO,3,,,,
5/18/2020,Diana Rosas,B00F3J4B5S,1,,,,
5/18/2020,Maité Gordillo,B01KBH547A,2,,,,
5/18/2020,Jenny García,B01KBH547A,2,,,,
5/18/2020,Salvador Olivares,B016381QZA,1,,,,
5/18/2020,Cecilia Manrique,B018IZ0SWI,1,,,,
5/18/2020,Agustín Reynoso,B00K15Q2B0,4,,,,
5/19/2020,Roberto Rodríguez,B00NQGP42Y,2,,,,
5/19/2020,Jaime Pastrana,B00K15Q2B0,1,,,,
5/19/2020,Raquel Gómez,B01KBH547A,2,,,,
5/19/2020,Silvestre Morales,B00F3J4B5S,2,,,,
5/19/2020,Isabel Crespo,B01DZJFWNC,1,,,,
5/20/2020,Elvira Belmonte,B00J0O5J4Y,1,,,,
5/20/2020,Jenny García,B018IZ0SWI,2,,,,
5/20/2020,Casandra Fernández,B01KBH547A,2,,,,
5/20/2020,Beatriz Troncoso,B01KBH547A,2,,,,
5/20/2020,Delia Jiménez,B016381QZA,2,,,,
5/21/2020,Tamara Márquez,B018IZ0SWI,3,,,,
5/21/2020,Casandra Fernández,B01KBH547A,1,,,,
5/21/2020,Magdalena Linares,B018IZ0SWI,2,,,,
5/21/2020,Raquel Gómez,B018IZ0SWI,3,,,,
5/21/2020,Maité Gordillo,B00K15Q2B0,3,,,,
5/21/2020,Guillermo Chávez,B01KBH547A,1,,,,
5/21/2020,Bruno Puente,B01DZJFWNC,2,,,,
5/21/2020,Delia Jiménez,B016381QZA,17,,,,
5/21/2020,Cecilia Manrique,B00F3J4B5S,1,,,,
5/21/2020,Raquel Gómez,B00F3J4B5S,2,,,,
5/21/2020,Roberto Rodríguez,B00NQGP42Y,3,,,,
5/21/2020,Ernesto Duarte,B016381QZA,2,,,,
5/22/2020,Jaime Pastrana,B018IZ0SWI,2,,,,
5/22/2020,Diana Rosas,B01KBH547A,3,,,,
5/22/2020,Sagrario Silva,B00NQGP42Y,1,,,,
5/22/2020,Elvira Belmonte,B01KBH547A,2,,,,
5/22/2020,Sandra Flores,B00F3J4B5S,2,,,,
5/22/2020,Daniel Piedra,B00NQGP42Y,3,,,,
5/22/2020,Emanuel Escalante,B01DZJFWNC,13,,,,
5/22/2020,Tamara Márquez,B01DZJFWNC,2,,,,
5/23/2020,Sonia Mujíca,B01KBH547A,3,,,,
5/23/2020,Leonor Domínguez,B015YCRYZM,19,,,,
5/23/2020,Dafne Rivas,B00NQGP42Y,2,,,,
5/24/2020,Raquel Gómez,B00K15Q2B0,2,,,,
5/24/2020,Dafne Rivas,B00F3J4B5S,1,,,,
5/24/2020,Felicia Junquera,B01DZJFWNC,1,,,,
5/25/2020,Bruno Puente,B01LQV1YHO,1,,,,
5/25/2020,Kenya Carrillo,B018IZ0SWI,2,,,,
5/25/2020,Lázaro Zepeda,B01EYT1URO,3,,,,
5/26/2020,Silvestre Morales,B018IZ0SWI,2,,,,
5/26/2020,Mariana Hinojosa,B00K15Q2B0,2,,,,
5/26/2020,Elena Uriarte,B016381QZA,2,,,,
5/26/2020,Jenny García,B00K15Q2B0,2,,,,
5/26/2020,Guillermo Paredes,B00K15Q2B0,5,,,,
5/26/2020,Arturo Franco,B01EYT1URO,2,,,,
5/26/2020,Dafne Rivas,B00K15Q2B0,1,,,,
5/26/2020,Teodoro Jurado,B01EYT1URO,3,,,,
5/27/2020,Agustín Reynoso,B00NQGP42Y,3,,,,
5/27/2020,Jenny García,B01KBH547A,3,,,,
5/27/2020,Eduardo Linares,B018IZ0SWI,1,,,,
5/27/2020,Sagrario Silva,B01KBH547A,1,,,,
5/28/2020,Paulina Iglesias,B016B7INC2,1,,,,
5/28/2020,Mariana Hinojosa,B00F3J4B5S,1,,,,
5/28/2020,Bruna Hernández,B00NQGP42Y,2,,,,
5/28/2020,Jaime Pastrana,B01DZJFWNC,1,,,,
5/28/2020,Sonia Mujíca,B01KBH547A,11,,,,
5/29/2020,Delia Jiménez,B01DZJFWNC,2,,,,
5/29/2020,Bruna Hernández,B018IZ0SWI,1,,,,
5/29/2020,Roberto Rodríguez,B016381QZA,3,,,,
5/29/2020,Isabel Crespo,B01KBH547A,1,,,,
5/29/2020,Sonia Mujíca,B01EYT1URO,2,,,,
5/30/2020,Sagrario Silva,B015YCRYZM,2,,,,
5/30/2020,Salvador Olivares,B016B7INC2,2,,,,
5/30/2020,Felicia Junquera,B018IZ0SWI,3,,,,
5/30/2020,Guillermo Chávez,B018IZ0SWI,1,,,,
5/30/2020,Rodrigo Muñoz,B018IZ0SWI,3,,,,
5/30/2020,Eric Rivera,B01KBH547A,1,,,,
5/31/2020,Agustín Reynoso,B01KBH547A,3,,,,
5/31/2020,Raquel Gómez,B01EYT1URO,13,,,,
,,,,,,,
5/31/2020,Iván Arriola,B00NQGP42Y,3,,,,
5/31/2020,Dafne Rivas,B00K15Q2B0,19,,,,
6/1/2020,Eric Rivera,B01EYT1URO,7,,,,
6/1/2020,Rodrigo Muñoz,B00F3J4B5S,2,,,,
6/1/2020,Cecilia Manrique,B018IZ0SWI,2,,,,
6/2/2020,Beatriz Troncoso,B01EYT1URO,25,,,,
6/2/2020,Emanuel Escalante,B015YCRYZM,3,,,,
6/2/2020,Leonor Domínguez,B016B7INC2,3,,,,
6/3/2020,Patricia Torres,B018IZ0SWI,1,,,,
6/3/2020,Agustín Reynoso,B01KBH547A,1,,,,
6/3/2020,Isabel Crespo,B01EYT1URO,14,,,,
6/3/2020,Cristina Fábregas,B00NQGP42Y,3,,,,
6/3/2020,Delia Jiménez,B01KBH547A,1,,,,
6/3/2020,Magdalena Linares,B01LQV1YHO,3,,,,
6/3/2020,Paulina Iglesias,B01KBH547A,3,,,,
6/3/2020,Jenny García,B00F3J4B5S,3,,,,
6/4/2020,Raquel Gómez,B01EYT1URO,3,,,,
6/4/2020,Sonia Mujíca,B00K15Q2B0,20,,,,
6/4/2020,Sagrario Silva,B016381QZA,1,,,,
6/4/2020,Fernando Ruiz,B01EYT1URO,2,,,,
6/5/2020,Eliseo Martínez,B015YCRYZM,2,,,,
6/5/2020,Cristina Fábregas,B015YCRYZM,2,,,,
6/5/2020,Felicia Junquera,B015YCRYZM,1,,,,
6/5/2020,Carla Méndez,B01KBH547A,2,,,,
6/5/2020,Paulina Iglesias,B016B7INC2,3,,,,
6/6/2020,Iris Ugarte,B015YCRYZM,2,,,,
6/7/2020,Arturo Franco,B00K15Q2B0,1,,,,
6/7/2020,Raquel Gómez,B00NQGP42Y,2,,,,
6/7/2020,Isabel Crespo,B00F3J4B5S,3,,,,
6/7/2020,Camila Fajardo,B01EYT1URO,2,,,,
6/7/2020,Diana Rosas,B00NQGP42Y,3,,,,
6/7/2020,Isabel Crespo,B01EYT1URO,4,,,,
6/7/2020,Pedro Huerta,B01LQV1YHO,3,,,,
6/7/2020,Casandra Fernández,B00F3J4B5S,2,,,,
6/7/2020,Salvador Olivares,B018IZ0SWI,1,,,,
6/7/2020,Paula Espíndola,B00K15Q2B0,3,,,,
,,,,,,,
6/7/2020,Sagrario Silva,B01KBH547A,3,,,,
6/7/2020,Teodoro Jurado,B00NQGP42Y,16,,,,
6/8/2020,Patricia Torres,B018IZ0SWI,2,,,,
6/8/2020,Beatriz Troncoso,B00F3J4B5S,9,,,,
6/8/2020,Kenya Carrillo,B018IZ0SWI,20,,,,
6/8/2020,Dafne Rivas,B00NQGP42Y,2,,,,
6/9/2020,Isabel Crespo,B00J0O5J4Y,3,,,,
6/9/2020,Eric Rivera,B00K15Q2B0,3,,,,
6/9/2020,Lázaro Zepeda,B01LQV1YHO,3,,,,
6/9/2020,Delia Jiménez,B01DZJFWNC,11,,,,
6/10/2020,Cecilia Manrique,B01KBH547A,3,,,,
6/11/2020,Maximiliano Ruiz,B01DZJFWNC,1,,,,
6/11/2020,Fernando Ruiz,B00F3J4B5S,1,,,,
6/11/2020,Mariana Hinojosa,B01KBH547A,3,,,,
6/11/2020,Tamara Márquez,B00NQGP42Y,3,,,,
6/11/2020,Paulina Iglesias,B01KBH547A,2,,,,
6/12/2020,Magdalena Linares,B018IZ0SWI,2,,,,
6/12/2020,Agustín Reynoso,B018IZ0SWI,2,,,,
6/12/2020,Elena Uriarte,B00F3J4B5S,2,,,,
6/13/2020,Edgar Guerrero,B00K15Q2B0,2,,,,
6/13/2020,Bruna Hernández,B016381QZA,7,,,,
6/13/2020,Cristina Fábregas,B016B7INC2,14,,,,
6/13/2020,Rodrigo Muñoz,B016381QZA,1,,,,
6/13/2020,Sergio Moreno,B018IZ0SWI,3,,,,
6/13/2020,Lázaro Zepeda,B01DZJFWNC,1,,,,
6/13/2020,Magdalena Linares,B01KBH547A,4,,,,
6/13/2020,Edgar Guerrero,B01EYT1URO,2,,,,
6/13/2020,Cristina Fábregas,B016381QZA,2,,,,
6/13/2020,Leonor Domínguez,B01KBH547A,3,,,,
6/13/2020,Maximiliano Ruiz,B01LQV1YHO,2,,,,
6/14/2020,Camila Fajardo,B018IZ0SWI,3,,,,
6/14/2020,Raquel Gómez,B00K15Q2B0,2,,,,
6/14/2020,Rodrigo Muñoz,B016B7INC2,3,,,,
6/15/2020,Sagrario Silva,B018IZ0SWI,3,,,,
6/16/2020,Salvador Olivares,B01DZJFWNC,1,,,,
6/16/2020,Carla Méndez,B00NQGP42Y,4,,,,
6/16/2020,Eliseo Martínez,B01EYT1URO,1,,,,
6/17/2020,Rodrigo Muñoz,B01LQV1YHO,4,,,,
6/17/2020,Bárbara Peñalosa,B016381QZA,2,,,,
6/17/2020,Felicia Junquera,B00F3J4B5S,3,,,,
6/17/2020,Diana Rosas,B018IZ0SWI,4,,,,
6/17/2020,Leonor Domínguez,B018IZ0SWI,1,,,,
6/18/2020,Dafne Rivas,B01KBH547A,2,,,,
6/18/2020,Jenny García,B01KBH547A,1,,,,
6/18/2020,Carla Méndez,B015YCRYZM,1,,,,
6/20/2020,Maximiliano Ruiz,B00K15Q2B0,2,,,,
6/21/2020,Eric Rivera,B01EYT1URO,3,,,,
6/21/2020,Jenny García,B016381QZA,3,,,,
6/21/2020,Jenny García,B016B7INC2,2,,,,
6/22/2020,Paulina Iglesias,B00NQGP42Y,2,,,,
6/22/2020,Linet Ramírez,B01KBH547A,2,,,,
6/22/2020,Delia Jiménez,B00NQGP42Y,3,,,,
6/22/2020,Eliseo Martínez,B01KBH547A,1,,,,
6/22/2020,Claudia Olmedo,B00J0O5J4Y,3,,,,
6/22/2020,Guillermo Paredes,B01LQV1YHO,3,,,,
6/22/2020,Bruna Hernández,B016381QZA,1,,,,
6/23/2020,Dafne Rivas,B01EYT1URO,23,,,,
6/23/2020,Diana Rosas,B016B7INC2,1,,,,
6/23/2020,Edgar Guerrero,B018IZ0SWI,3,,,,
6/23/2020,Carlos Romero,B01DZJFWNC,2,,,,
6/24/2020,Elena Uriarte,B00F3J4B5S,3,,,,
6/24/2020,Iván Arriola,B01LQV1YHO,2,,,,
6/24/2020,Lorena Gómez,B01EYT1URO,12,,,,
6/25/2020,Domingo González,B016B7INC2,4,,,,
6/25/2020,Eric Rivera,B01KBH547A,2,,,,
6/25/2020,Guillermo Chávez,B01EYT1URO,3,,,,
6/25/2020,Joana Mejía,B00NQGP42Y,2,,,,
6/25/2020,Rodrigo Muñoz,B01KBH547A,3,,,,
6/25/2020,Diana Rosas,B00F3J4B5S,2,,,,
6/26/2020,Iris Ugarte,B01KBH547A,2,,,,
6/26/2020,Dafne Rivas,B018IZ0SWI,22,,,,
6/27/2020,Pedro Huerta,B016B7INC2,2,,,,
6/27/2020,Magdalena Linares,B00K15Q2B0,17,,,,
6/28/2020,Roberto Rodríguez,B01EYT1URO,19,,,,
6/28/2020,Daniel Piedra,B01LQV1YHO,3,,,,
6/28/2020,Sandra Flores,B00F3J4B5S,17,,,,
6/28/2020,Bárbara Peñalosa,B00K15Q2B0,3,,,,
6/28/2020,Iván Arriola,B016381QZA,2,,,,
6/28/2020,Tamara Márquez,B00K15Q2B0,3,,,,
6/29/2020,Raquel Gómez,B00J0O5J4Y,3,,,,
6/30/2020,Sagrario Silva,B016381QZA,2,,,,
6/30/2020,Kenya Carrillo,B01KBH547A,14,,,,
6/30/2020,Bernarda Perdomo,B00K15Q2B0,1,,,,
6/30/2020,Claudia Olmedo,B01EYT1URO,1,,,,
6/30/2020,Rodrigo Muñoz,B00K15Q2B0,1,,,,
7/1/2020,Raquel Gómez,B01KBH547A,1,,,,
7/1/2020,Sagrario Silva,B016381QZA,1,,,,
7/1/2020,Rodrigo Muñoz,B01LQV1YHO,2,,,,
7/1/2020,Cecilia Manrique,B00NQGP42Y,2,,,,
7/1/2020,Paula Espíndola,B00NQGP42Y,2,,,,
7/2/2020,Iván Arriola,B00NQGP42Y,1,,,,
7/2/2020,Laura Morales,B00F3J4B5S,3,,,,
7/2/2020,Nayeli Juárez,B01EYT1URO,1,,,,
7/2/2020,Bruno Puente,B00F3J4B5S,1,,,,
7/2/2020,Eliseo Martínez,B018IZ0SWI,13,,,,
7/2/2020,Leonor Domínguez,B01KBH547A,2,,,,
7/2/2020,Lorena Gómez,B00NQGP42Y,2,,,,
7/3/2020,Joana Mejía,B016381QZA,3,,,,
7/3/2020,Eduardo Linares,B01KBH547A,2,,,,
